,ln+_line_number_(readonly)+,rn+_relative_number_(readonly)+,xb+_begin_of_sample,yb+_begin_of_sample,zb+_begin_of_sample,xe+_end_of_sample,ye+_end_of_sample,ze+_end_of_sample,bhid,from,to,x,y,z,al2o3_gl,cao_gl,fe_gl,mgo_gl,mn_gl,p_gl,sio2_gl,tio2_gl,ppc_gl,re_gt63c,ibs,hba,ibg,ibr,ibm,hcp,ics,icr,icg,icm,icc,cp,sn,eng,lito,soma,lito_eval,evaluation
92,15,24,612889.65,7737761.9,1045.4,612882.43,7737759.15,1034.41,CNFD13003           ,293.19,306.627,612886.04,7737760.52,1039.9,0.21,0.02,37.376,0.05,0.05,0.015,46.19,0.005,0.251,61.744,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
93,15,25,612882.43,7737759.15,1034.41,612875.22,7737756.4,1023.41,CNFD13003           ,306.627,320.063,612878.82,7737757.77,1028.91,0.148,0.02,37.166,0.05,0.044,0.012,46.791,0.005,0.205,64.811,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
94,15,26,612875.22,7737756.4,1023.41,612868.0,7737753.64,1012.42,CNFD13003           ,320.063,333.5,612871.61,7737755.02,1017.92,0.169,0.02,37.635,0.05,0.04,0.013,46.014,0.005,0.216,63.365,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
95,16,11,612982.5,7737498.25,1155.34,612976.67,7737497.07,1144.69,CNFD13004           ,131.0,143.2,612979.59,7737497.66,1150.01,2.343,0.03,30.019,0.05,0.348,0.049,51.477,0.135,1.728,7.99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
96,16,12,612976.67,7737497.07,1144.69,612970.84,7737495.86,1134.04,CNFD13004           ,143.2,155.4,612973.76,7737496.47,1139.36,2.302,0.025,31.074,0.083,0.058,0.025,52.032,0.128,1.288,23.059,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
97,16,13,612970.84,7737495.86,1134.04,612964.88,7737494.56,1123.47,CNFD13004           ,155.4,167.6,612967.86,7737495.21,1128.75,4.338,0.035,33.183,0.064,0.156,0.028,44.947,0.242,2.365,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
98,16,15,612963.11,7737494.16,1120.31,612956.9,7737492.63,1109.51,CNFD13004           ,171.24,183.8,612960.01,7737493.39,1114.91,2.75,0.03,30.6,0.05,0.21,0.062,48.6,0.23,3.75,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,IG,1,IG,True
99,16,16,612956.9,7737492.63,1109.51,612950.22,7737490.96,1097.84,CNFD13004           ,183.8,197.343,612953.56,7737491.79,1103.68,2.239,0.031,36.271,0.05,0.02,0.009,44.837,0.127,1.081,0.382,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
100,16,17,612950.22,7737490.96,1097.84,612943.58,7737489.26,1086.16,CNFD13004           ,197.343,210.886,612946.9,7737490.11,1092.0,1.206,0.049,30.88,0.05,0.01,0.005,55.092,0.058,0.614,0.215,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
101,16,18,612943.58,7737489.26,1086.16,612936.64,7737487.42,1074.68,CNFD13004           ,210.886,224.429,612940.11,7737488.34,1080.42,0.683,0.04,32.125,0.05,0.01,0.003,52.411,0.029,0.413,0.443,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
102,16,19,612936.64,7737487.42,1074.68,612929.31,7737485.54,1063.44,CNFD13004           ,224.429,237.972,612932.97,7737486.48,1069.06,0.52,0.038,35.045,0.05,0.01,0.002,49.482,0.018,0.266,0.189,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
103,16,20,612929.31,7737485.54,1063.44,612921.84,7737483.68,1052.3,CNFD13004           ,237.972,251.515,612925.58,7737484.61,1057.87,0.713,0.03,35.886,0.05,0.01,0.004,47.358,0.039,0.346,0.574,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
104,16,21,612921.84,7737483.68,1052.3,612914.31,7737481.86,1041.2,CNFD13004           ,251.515,265.058,612918.07,7737482.77,1046.75,0.998,0.038,27.144,0.05,0.018,0.007,59.214,0.07,0.53,1.153,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
105,16,22,612914.31,7737481.86,1041.2,612906.79,7737480.07,1030.08,CNFD13004           ,265.058,278.601,612910.55,7737480.96,1035.64,0.943,0.04,28.439,0.05,0.037,0.02,57.486,0.062,0.797,0.799,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
106,16,23,612906.79,7737480.07,1030.08,612899.29,7737478.31,1018.94,CNFD13004           ,278.601,292.144,612903.04,7737479.19,1024.51,0.949,0.031,28.384,0.05,0.031,0.022,57.316,0.051,0.824,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
107,16,24,612899.29,7737478.31,1018.94,612891.8,7737476.56,1007.79,CNFD13004           ,292.144,305.687,612895.54,7737477.43,1013.37,0.784,0.048,29.404,0.05,0.048,0.021,57.676,0.059,0.673,7.93,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
108,16,25,612891.8,7737476.56,1007.79,612884.3,7737474.81,996.65,CNFD13004           ,305.687,319.23,612888.05,7737475.68,1002.22,0.482,0.04,32.476,0.05,0.088,0.049,51.557,0.022,0.958,24.786,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
109,16,26,612884.3,7737474.81,996.65,612877.51,7737473.22,986.55,CNFD13004           ,319.23,331.5,612880.91,7737474.02,991.6,0.63,0.06,30.8,0.05,1.87,0.103,48.8,0.04,2.29,15.41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
110,17,11,612977.34,7738211.25,1185.33,612970.27,7738209.46,1174.35,CNFD13005           ,133.65,146.83,612973.81,7738210.36,1179.84,6.994,0.072,42.272,0.204,7.559,0.247,11.772,0.561,7.798,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
111,17,12,612970.27,7738209.46,1174.35,612963.17,7738207.69,1163.39,CNFD13005           ,146.83,160.01,612966.72,7738208.57,1168.87,10.698,0.237,26.267,0.486,9.769,0.631,23.713,0.618,10.572,6.106,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
112,17,13,612963.17,7738207.69,1163.39,612955.98,7738205.88,1152.49,CNFD13005           ,160.01,173.19,612959.58,7738206.79,1157.94,3.507,0.128,42.232,0.351,12.883,0.698,8.201,0.19,10.331,2.05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
113,17,14,612955.98,7738205.88,1152.49,612948.72,7738204.07,1141.64,CNFD13005           ,173.19,186.37,612952.35,7738204.97,1147.07,3.604,0.088,26.392,0.145,3.033,0.149,51.846,0.197,3.248,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
114,17,15,612948.72,7738204.07,1141.64,612941.41,7738202.18,1130.84,CNFD13005           ,186.37,199.55,612945.06,7738203.12,1136.24,2.434,0.05,23.486,0.05,1.194,0.062,60.931,0.129,1.757,2.827,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
115,17,16,612941.41,7738202.18,1130.84,612933.4,7738200.1,1119.02,CNFD13005           ,199.55,213.975,612937.41,7738201.14,1124.93,0.16,0.05,38.293,0.05,0.025,0.01,45.247,0.02,-0.22,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
116,17,17,612933.4,7738200.1,1119.02,612925.39,7738198.03,1107.21,CNFD13005           ,213.975,228.4,612929.4,7738199.06,1113.11,1.182,0.04,27.332,0.05,0.14,0.04,59.326,0.087,0.703,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
117,18,1,612388.36,7738979.14,1517.34,612384.72,7738982.73,1508.2,CNFD13006           ,0.0,10.47,612386.54,7738980.94,1512.77,0.82,0.06,67.3,0.05,0.01,0.04,1.09,0.05,0.47,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,HM,1,HM,True
118,18,2,612384.72,7738982.73,1508.2,612381.08,7738986.34,1499.04,CNFD13006           ,10.47,20.97,612382.9,7738984.54,1503.62,1.03,0.09,67.6,0.05,0.01,0.07,0.64,0.05,1.27,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,HM,1,HM,True
119,18,3,612381.08,7738986.34,1499.04,612377.43,7738989.95,1489.88,CNFD13006           ,20.97,31.47,612379.26,7738988.14,1494.46,0.443,0.044,68.438,0.05,0.01,0.033,1.189,0.042,0.523,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,HM,1,HM,True
120,19,4,612545.27,7737596.1,1365.2,612539.19,7737594.11,1353.93,CNFD13007           ,27.93,40.89,612542.23,7737595.1,1359.57,0.19,0.02,46.1,0.05,0.03,0.032,33.1,0.01,1.8,66.07,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
121,19,5,612539.19,7737594.11,1353.93,612533.2,7737592.13,1342.61,CNFD13007           ,40.89,53.85,612536.2,7737593.12,1348.27,0.11,0.02,37.227,0.05,0.01,0.017,46.06,0.02,0.165,65.711,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
122,19,7,612528.02,7737590.35,1332.61,612522.41,7737588.27,1321.89,CNFD13007           ,65.25,77.525,612525.21,7737589.31,1327.25,1.58,0.02,45.4,0.13,0.02,0.024,31.0,0.1,0.81,28.59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
123,19,8,612522.41,7737588.27,1321.89,612516.71,7737586.05,1311.25,CNFD13007           ,77.525,89.8,612519.56,7737587.16,1316.57,0.811,0.03,42.804,0.053,0.049,0.035,36.095,0.033,0.55,34.906,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
124,19,9,612516.71,7737586.05,1311.25,612508.0,7737582.47,1294.85,CNFD13007           ,89.8,108.71,612512.36,7737584.26,1303.05,0.877,0.052,46.957,0.084,2.598,0.035,26.181,0.044,1.421,36.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IM,True
125,19,11,612498.21,7737578.01,1276.64,612492.45,7737575.14,1266.39,CNFD13007           ,129.86,141.962,612495.33,7737576.57,1271.52,0.24,0.03,39.7,0.05,0.08,0.016,42.9,0.03,0.17,74.38,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
126,19,12,612492.45,7737575.14,1266.39,612486.57,7737572.12,1256.26,CNFD13007           ,141.962,154.064,612489.51,7737573.63,1261.33,0.184,0.039,32.108,0.05,0.024,0.021,54.01,0.021,0.253,73.593,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
127,19,13,612486.57,7737572.12,1256.26,612480.52,7737569.07,1246.23,CNFD13007           ,154.064,166.166,612483.54,7737570.59,1251.24,0.275,0.03,34.001,0.05,0.051,0.02,50.942,0.027,0.272,71.214,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
128,19,14,612480.52,7737569.07,1246.23,612474.36,7737565.8,1236.33,CNFD13007           ,166.166,178.268,612477.44,7737567.44,1241.28,0.504,0.021,40.471,0.055,0.249,0.018,39.363,0.023,0.545,32.433,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
129,19,15,612474.36,7737565.8,1236.33,612468.2,7737562.4,1226.49,CNFD13007           ,178.268,190.37,612471.28,7737564.1,1231.41,0.68,0.03,42.6,0.12,0.48,0.025,36.4,0.06,0.73,32.47,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
130,19,16,612468.2,7737562.4,1226.49,612461.5,7737558.61,1216.01,CNFD13007           ,190.37,203.37,612464.86,7737560.51,1221.24,0.94,0.03,25.3,0.14,0.67,0.033,60.0,0.06,1.16,46.61,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IS,False
131,19,19,612443.59,7737547.74,1189.13,612437.39,7737543.91,1180.07,CNFD13007           ,237.45,249.087,612440.49,7737545.82,1184.6,0.34,0.02,28.0,0.14,0.28,0.014,59.3,0.02,0.44,25.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
132,19,20,612437.39,7737543.91,1180.07,612431.14,7737540.08,1171.02,CNFD13007           ,249.087,260.725,612434.27,7737542.0,1175.54,0.358,0.011,36.386,0.122,0.123,0.013,46.213,0.029,0.311,60.385,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
133,19,21,612431.14,7737540.08,1171.02,612424.8,7737536.3,1162.03,CNFD13007           ,260.725,272.363,612427.97,7737538.19,1166.53,0.44,0.026,34.526,0.144,0.15,0.019,49.525,0.03,0.364,61.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
134,19,22,612424.8,7737536.3,1162.03,612418.36,7737532.5,1153.11,CNFD13007           ,272.363,284.0,612421.58,7737534.4,1157.57,1.237,0.023,29.432,0.171,0.187,0.029,55.481,0.071,0.978,52.522,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
135,20,1,612234.67,7737436.8,1434.52,612228.16,7737435.24,1422.94,CNFD13008           ,23.75,37.12,612231.42,7737436.02,1428.73,1.129,0.069,27.977,0.05,0.23,0.036,58.151,0.039,0.612,9.076,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
136,20,2,612228.16,7737435.24,1422.94,612221.73,7737433.68,1411.32,CNFD13008           ,37.12,50.49,612224.95,7737434.46,1417.13,0.429,0.049,34.648,0.05,0.234,0.027,48.725,0.007,0.337,38.478,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
137,20,3,612221.73,7737433.68,1411.32,612215.31,7737432.07,1399.71,CNFD13008           ,50.49,63.86,612218.52,7737432.88,1405.52,0.97,0.039,42.175,0.05,0.131,0.028,37.432,0.039,0.653,32.81,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
138,20,4,612215.31,7737432.07,1399.71,612208.89,7737430.4,1388.1,CNFD13008           ,63.86,77.23,612212.1,7737431.24,1393.9,1.571,0.03,43.538,0.05,0.101,0.056,35.189,0.026,1.192,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
139,20,5,612208.89,7737430.4,1388.1,612202.52,7737428.66,1376.47,CNFD13008           ,77.23,90.6,612205.71,7737429.53,1382.28,1.762,0.023,44.513,0.05,0.047,0.075,30.987,0.048,2.357,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
140,20,7,612201.02,7737428.24,1373.73,612195.58,7737426.7,1363.63,CNFD13008           ,93.75,105.33,612198.3,7737427.47,1368.68,3.41,0.04,42.6,0.11,0.05,0.076,32.0,0.12,3.01,29.28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IG,False
141,20,14,612162.25,7737416.95,1300.93,612156.23,7737415.24,1289.79,CNFD13008           ,177.0,189.781,612159.24,7737416.1,1295.36,0.428,0.037,32.806,0.05,0.109,0.045,50.539,0.005,1.739,35.557,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
142,20,15,612156.23,7737415.24,1289.79,612150.18,7737413.54,1278.66,CNFD13008           ,189.781,202.563,612153.21,7737414.39,1284.22,0.45,0.037,35.135,0.05,0.117,0.047,47.365,0.005,1.924,35.035,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
143,20,16,612150.18,7737413.54,1278.66,612144.05,7737411.8,1267.58,CNFD13008           ,202.563,215.344,612147.12,7737412.67,1273.12,0.421,0.04,34.017,0.05,0.135,0.063,48.866,0.008,2.133,33.042,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
144,20,17,612144.05,7737411.8,1267.58,612137.88,7737410.01,1256.53,CNFD13008           ,215.344,228.126,612140.97,7737410.91,1262.05,0.416,0.034,31.664,0.05,0.138,0.058,53.297,0.016,1.95,43.747,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
145,20,18,612137.88,7737410.01,1256.53,612131.69,7737408.19,1245.5,CNFD13008           ,228.126,240.907,612134.79,7737409.1,1251.01,0.42,0.054,32.59,0.05,0.136,0.045,52.364,0.02,1.374,45.538,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
146,20,19,612131.69,7737408.19,1245.5,612125.46,7737406.3,1234.5,CNFD13008           ,240.907,253.689,612128.58,7737407.24,1240.0,0.502,0.047,35.13,0.05,0.128,0.038,46.902,0.02,1.155,47.997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
147,20,20,612125.46,7737406.3,1234.5,612119.21,7737404.32,1223.52,CNFD13008           ,253.689,266.47,612122.34,7737405.31,1229.01,2.632,0.03,46.567,0.05,0.087,0.028,29.018,0.045,1.696,41.675,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
148,20,21,612119.21,7737404.32,1223.52,612110.02,7737401.35,1207.83,CNFD13008           ,266.47,284.9,612114.61,7737402.83,1215.68,7.139,0.04,53.49,0.05,0.046,0.144,8.182,0.181,6.813,65.94,0,0,1,0,0,0,0,0,0,0,0,0,1,0,IG,1,IG,True
149,20,22,612110.02,7737401.35,1207.83,612103.49,7737399.2,1196.8,CNFD13008           ,284.9,297.9,612106.76,7737400.27,1202.31,1.22,0.04,51.7,0.05,0.07,0.092,20.9,0.12,2.56,33.96,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IG,False
150,20,23,612103.49,7737399.2,1196.8,612096.72,7737396.92,1185.93,CNFD13008           ,297.9,310.9,612100.11,7737398.06,1191.36,0.88,0.03,41.9,0.05,0.05,0.038,36.0,0.05,1.17,41.87,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
151,20,24,612096.72,7737396.92,1185.93,612088.77,7737394.2,1173.75,CNFD13008           ,310.9,325.7,612092.73,7737395.55,1179.85,0.65,0.035,38.999,0.086,0.872,0.042,38.353,0.02,2.005,56.012,0,0,0,0,1,0,0,0,0,0,0,0,1,0,IM,1,IS,False
152,20,25,612088.77,7737394.2,1173.75,612080.11,7737391.17,1161.2,CNFD13008           ,325.7,341.25,612084.44,7737392.68,1167.47,0.168,0.03,35.371,0.05,0.356,0.028,46.382,0.005,1.395,77.521,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
153,20,26,612080.11,7737391.17,1161.2,612072.41,7737388.36,1150.38,CNFD13008           ,341.25,354.817,612076.26,7737389.76,1155.79,0.314,0.03,33.175,0.05,0.126,0.033,50.108,0.02,1.101,48.179,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
154,20,27,612072.41,7737388.36,1150.38,612064.59,7737385.47,1139.68,CNFD13008           ,354.817,368.383,612068.5,7737386.91,1145.03,0.41,0.022,34.883,0.05,0.052,0.027,47.858,0.011,0.534,33.285,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
155,20,28,612064.59,7737385.47,1139.68,612056.78,7737382.58,1128.97,CNFD13008           ,368.383,381.95,612060.69,7737384.03,1134.32,0.535,0.035,36.288,0.05,0.175,0.033,44.712,0.015,1.706,35.382,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
156,21,1,612436.48,7737880.26,1389.01,612429.42,7737877.81,1376.46,CNFD13009           ,3.0,17.61,612432.95,7737879.03,1382.73,0.428,0.02,37.894,0.05,0.004,0.036,45.104,0.005,0.509,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
157,21,2,612429.42,7737877.81,1376.46,612423.38,7737875.71,1365.63,CNFD13009           ,17.61,30.185,612426.4,7737876.76,1371.04,0.347,0.02,35.401,0.05,0.005,0.044,49.996,0.006,0.578,86.518,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
158,21,3,612423.38,7737875.71,1365.63,612417.31,7737873.61,1354.82,CNFD13009           ,30.185,42.76,612420.34,7737874.66,1360.22,0.84,0.03,44.0,0.05,0.03,0.103,35.6,0.02,1.37,51.59,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
159,21,4,612417.31,7737873.61,1354.82,612408.98,7737870.77,1339.91,CNFD13009           ,42.76,60.07,612413.14,7737872.19,1347.37,3.287,0.02,40.312,0.05,0.02,0.074,37.964,0.216,1.974,31.409,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
160,21,13,612361.73,7737855.83,1253.48,612355.83,7737853.84,1242.82,CNFD13009           ,159.7,172.05,612358.79,7737854.84,1248.14,1.03,0.04,30.0,0.05,0.04,0.028,57.1,0.12,0.36,67.91,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
161,21,14,612355.83,7737853.84,1242.82,612349.84,7737851.76,1232.22,CNFD13009           ,172.05,184.4,612352.83,7737852.8,1237.52,0.727,0.049,24.032,0.05,0.059,0.025,65.437,0.035,0.218,55.765,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
162,21,15,612349.84,7737851.76,1232.22,612343.77,7737849.62,1221.68,CNFD13009           ,184.4,196.75,612346.8,7737850.69,1226.95,0.289,0.023,37.211,0.05,0.06,0.012,47.021,0.021,-0.023,66.99,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
163,21,16,612343.77,7737849.62,1221.68,612337.65,7737847.43,1211.18,CNFD13009           ,196.75,209.1,612340.71,7737848.53,1216.43,0.223,0.02,38.547,0.05,0.077,0.014,44.463,0.007,0.059,68.306,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
164,21,17,612337.65,7737847.43,1211.18,612331.47,7737845.15,1200.73,CNFD13009           ,209.1,221.45,612334.56,7737846.29,1205.95,0.314,0.768,35.975,0.471,0.052,0.047,45.709,0.01,1.062,86.022,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
165,21,18,612331.47,7737845.15,1200.73,612325.22,7737842.82,1190.34,CNFD13009           ,221.45,233.8,612328.34,7737843.99,1195.53,0.425,0.954,32.743,0.548,0.031,0.058,49.909,0.029,1.149,87.947,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
166,22,1,612320.98,7738677.58,1432.92,612314.27,7738676.37,1421.85,CNFD13010           ,5.6,18.6,612317.63,7738676.98,1427.39,2.41,0.04,59.0,0.05,0.1,0.081,10.3,0.2,1.8,11.02,0,0,0,1,0,0,0,0,0,0,0,0,1,0,IR,1,IR,True
167,22,2,612314.27,7738676.37,1421.85,612304.48,7738674.61,1405.69,CNFD13010           ,18.6,37.58,612309.38,7738675.49,1413.77,1.689,0.045,65.796,0.05,0.098,0.143,1.538,0.186,1.477,16.684,0,1,0,0,0,0,0,0,0,0,0,0,1,0,HM,1,HM,True
168,23,1,612427.66,7737994.73,1381.5,612419.69,7737992.88,1368.07,CNFD13011           ,7.25,22.975,612423.67,7737993.8,1374.79,0.627,0.028,38.992,0.05,0.008,0.039,42.938,0.005,1.251,47.444,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
169,23,2,612419.69,7737992.88,1368.07,612411.8,7737991.01,1354.6,CNFD13011           ,22.975,38.7,612415.74,7737991.94,1361.34,0.88,0.02,36.938,0.05,0.004,0.038,43.819,0.008,1.572,40.196,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
170,23,4,612409.73,7737990.52,1351.09,612403.38,7737989.02,1340.16,CNFD13011           ,42.8,55.533,612406.56,7737989.77,1345.63,0.661,0.02,37.463,0.05,0.004,0.032,44.086,0.005,1.675,49.12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
171,23,5,612403.38,7737989.02,1340.16,612397.05,7737987.49,1329.22,CNFD13011           ,55.533,68.267,612400.21,7737988.26,1334.69,0.674,0.03,41.177,0.05,0.011,0.041,39.21,0.01,1.341,35.46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
172,23,6,612397.05,7737987.49,1329.22,612390.76,7737985.92,1318.26,CNFD13011           ,68.267,81.0,612393.9,7737986.71,1323.74,0.37,0.02,40.1,0.05,0.04,0.06,39.7,0.005,1.84,38.72,1,0,0,0,0,0,0,0,0,0,0,0,1,0,IS,1,IS,True
173,23,8,612386.05,7737984.69,1310.06,612379.32,7737982.88,1298.57,CNFD13011           ,90.53,103.973,612382.68,7737983.79,1304.32,0.213,0.03,39.693,0.05,0.022,0.067,42.177,0.008,1.374,69.736,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
174,23,9,612379.32,7737982.88,1298.57,612372.55,7737980.96,1287.11,CNFD13011           ,103.973,117.415,612375.93,7737981.92,1292.84,0.472,0.03,39.547,0.05,0.049,0.045,40.905,0.045,0.966,67.439,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
175,23,10,612372.55,7737980.96,1287.11,612365.79,7737979.0,1275.67,CNFD13011           ,117.415,130.858,612369.17,7737979.98,1281.39,0.158,0.031,38.879,0.05,0.041,0.017,43.873,0.007,0.322,70.461,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
176,23,11,612365.79,7737979.0,1275.67,612359.02,7737976.94,1264.23,CNFD13011           ,130.858,144.301,612362.4,7737977.97,1269.95,0.227,0.038,37.243,0.05,0.057,0.016,46.286,0.02,0.244,61.52,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
177,23,12,612359.02,7737976.94,1264.23,612352.26,7737974.82,1252.81,CNFD13011           ,144.301,157.744,612355.64,7737975.88,1258.52,0.292,0.032,36.163,0.05,0.088,0.021,46.659,0.02,0.383,74.228,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
178,23,13,612352.26,7737974.82,1252.81,612345.5,7737972.63,1241.4,CNFD13011           ,157.744,171.186,612348.88,7737973.73,1247.11,0.258,0.04,36.113,0.05,0.097,0.015,47.377,0.022,0.327,77.365,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
179,23,14,612345.5,7737972.63,1241.4,612338.72,7737970.42,1230.0,CNFD13011           ,171.186,184.629,612342.11,7737971.53,1235.7,0.917,0.04,32.307,0.05,0.131,0.026,51.685,0.114,1.058,68.863,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
180,23,15,612338.72,7737970.42,1230.0,612331.92,7737968.23,1218.62,CNFD13011           ,184.629,198.072,612335.32,7737969.33,1224.31,1.897,0.04,24.547,0.05,0.057,0.036,61.092,0.255,1.987,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
181,23,16,612331.92,7737968.23,1218.62,612325.08,7737966.06,1207.25,CNFD13011           ,198.072,211.515,612328.5,7737967.15,1212.93,0.635,0.043,21.94,0.05,0.013,0.024,66.683,0.047,0.453,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
182,23,17,612325.08,7737966.06,1207.25,612318.13,7737963.89,1195.95,CNFD13011           ,211.515,224.957,612321.6,7737964.98,1201.6,0.294,0.139,33.643,0.091,0.048,0.026,51.762,0.02,0.282,76.931,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
183,23,18,612318.13,7737963.89,1195.95,612311.06,7737961.68,1184.73,CNFD13011           ,224.957,238.4,612314.59,7737962.79,1190.34,0.425,0.759,32.851,0.385,0.055,0.048,50.05,0.026,1.0,79.504,0,0,0,0,0,0,1,0,0,0,0,0,1,0,IS,1,IS,True
